"unit","tra_meas","tra_cov","schedule","geo_time","2020Q3","2020Q2","2020Q1","2020M09","2020M08","2020M07","2020M06","2020M05","2020M04","2020M03","2020M02","2020M01","2019Q4","2019Q3","2019Q2","2019Q1","2019M12","2019M11","2019M10","2019M09","2019M08","2019M07","2019M06","2019M05","2019M04","2019M03","2019M02","2019M01"
"PAS","PAS_BRD","TOTAL","SCHED","CH",":",360214,9785310,":",":",":",277204,55119,27891,1777043,3947245,4061022,13188615,16200818,14888698,12587373,4318093,3823441,5047081,5075435,5544167,5581216,5134621,4834432,4919645,4682378,3934664,3970331
"PAS","PAS_BRD","TOTAL","SCHED","CY",707289,36836,1127868,226713,288757,191819,36299,273,264,220111,447557,460200,2187064,3889166,3068472,1368368,505988,589990,1091086,1219645,1362057,1307464,1191715,1041172,835585,538249,407606,422513
"PAS","PAS_BRD","TOTAL","SCHED","CZ",":",44359,2524508,":",":",262476,35585,6344,2430,435367,1022585,1066556,4130784,5664172,4619727,3210201,1323845,1248605,1558334,1793446,1946497,1924229,1749991,1474504,1395232,1231782,987169,991250
"PAS","PAS_BRD","TOTAL","SCHED","DE",":",1863990,33207767,":",5464610,4436995,1279260,366535,218195,6224973,13269471,13713323,50684962,64895942,59099625,44409395,14970320,15225811,20488831,21248973,21734961,21912008,20836447,19685890,18577288,16858684,13681036,13869675
"PAS","PAS_BRD","TOTAL","SCHED","DK",1831764,234688,5129356,514033,685504,632227,165494,43330,25864,903837,2119081,2106438,7523136,9434489,8786871,6664597,2219037,2340546,2963553,3021306,3125221,3287962,3137270,2894025,2755576,2486035,2098538,2080024
"PAS","PAS_BRD","TOTAL","SCHED","EE",":",37631,474630,":",":",":",24771,10137,2723,90838,191272,192520,700583,836371,776884,574038,212045,217690,270848,268990,289447,277934,279469,261955,235460,210110,176805,187123
"PAS","PAS_BRD","TOTAL","SCHED","EL",":",":",4470402,":",":",":",":",":",":",834234,1745710,1890458,7847278,18332121,11959033,5098418,1959151,1997058,3891069,5416898,6542516,6372707,5332572,3858574,2767887,1919833,1547874,1630711
"PAS","PAS_BRD","TOTAL","SCHED","ES",":",872589,32108468,":",":",":",641262,159954,71373,6206422,12946240,12955806,47720727,68276537,59762534,41020461,14002751,14093394,19624582,21541756,23424260,23310521,21659308,19655359,18447867,15481968,12633490,12905003
"PAS","PAS_BRD","TOTAL","SCHED","EU27_2007",":",":",172370424,":",":",":",":",":",":",31763532,68415363,72191529,250574696,330654867,292271216,218799942,77536505,75937796,97100395,104296478,113457723,112900666,104754662,96203485,91313069,81108507,67667982,70023453
"PAS","PAS_BRD","TOTAL","SCHED","EU27_2020",":",":",152836434,":",":",":",":",":",":",27444325,61155706,64236403,225296884,301047259,264865344,194891610,68989677,68155696,88151511,95169337,103123462,102754460,95267335,87184204,82413805,72506677,60250385,62134548
"PAS","PAS_BRD","TOTAL","SCHED","EU28",":",":",":",":",":",":",":",":",":",":",":",72277019,250979250,331745618,292932015,219066472,77629116,76039695,97310439,104594305,113828136,113323177,105057783,96403671,91470561,81209507,67749645,70107320
"PAS","PAS_BRD","TOTAL","SCHED","FI",":",137595,3902598,":",278016,225693,80368,36394,20833,750975,1522422,1629201,5266658,6070546,5815389,4910940,1724756,1619038,1922864,1937335,2028287,2104924,2054885,1938812,1821692,1776337,1549898,1584705
"PAS","PAS_BRD","TOTAL","SCHED","FR",":",1157118,27719061,":",":",3899154,845468,198085,113565,5275579,10955835,11487647,37984241,48813719,44533481,34426045,11946803,11589652,14447786,14956137,16892691,16964891,15622717,14349536,14561228,12697990,10629670,11098385
"PAS","PAS_BRD","TOTAL","SCHED","HR",":",84599,551546,":",540452,332294,67520,13353,3726,110212,211582,229752,1466357,4794355,3012015,714592,264783,295732,905842,1304853,1722870,1766632,1365504,984011,662500,281950,209773,222869
"PAS","PAS_BRD","TOTAL","SCHED","HU",":",115558,2842186,":",":",":",86011,21178,8369,505642,1139197,1197347,4151118,4618848,4292524,3220215,1350231,1302570,1498317,1489469,1571348,1558031,1468020,1450621,1373883,1198254,995101,1026860
"PAS","PAS_BRD","TOTAL","SCHED","IE",":",154300,5849934,":",":",":",91142,40491,22667,1170263,2317753,2361918,8476917,11386409,10341518,7340720,2595237,2582846,3298834,3476656,3941817,3967936,3697848,3427804,3215866,2749772,2262389,2328559
"PAS","PAS_BRD","TOTAL","SCHED","IS",336705,58717,1002858,42483,146623,147599,43618,10414,4685,223859,397574,381425,1474747,2378507,1881301,1660728,463754,447270,563723,661315,859237,857955,799171,598465,483665,599570,517324,543834
"PAS","PAS_BRD","TOTAL","SCHED","IT",":",871526,20863263,":",":",":",671780,121797,77949,1683290,9022083,10157890,35651174,49042819,42778176,30441453,10894471,10744797,14011906,15529236,16825365,16688218,15342126,14100265,13335785,11385323,9357701,9698429
"PAS","PAS_BRD","TOTAL","SCHED","LT",":",44465,1024052,":",":",":",40453,3706,306,182772,415541,425739,1425282,1609423,1519830,1238737,446058,455491,523733,520758,559973,528692,519164,524100,476566,440283,384953,413501
"PAS","PAS_BRD","TOTAL","SCHED","LU",":",36784,712312,":",":",":",35169,1597,18,128327,295684,288301,1070005,1258696,1182675,845504,337061,330771,402173,414645,419562,424489,406904,391929,383842,319980,267248,258276
"PAS","PAS_BRD","TOTAL","SCHED","LV",":",60499,1201879,":",":",":",53563,6936,0,221421,473582,506876,1762848,2281356,2021299,1389662,562941,531765,668142,695319,791121,794916,720817,675778,624704,517802,419201,452659
"PAS","PAS_BRD","TOTAL","SCHED","ME",":",":",":",":",":",":",":",":",":",":",":",":",379056,954456,580209,251139,102692,105708,170656,278183,347759,328514,259884,182449,137876,95078,73487,82574
"PAS","PAS_BRD","TOTAL","SCHED","MK",":",0,378542,":",":",":",0,0,0,68846,147045,162651,555928,672725,580478,451744,175007,169395,211526,217189,237703,217833,197350,189938,193190,163829,136752,151163
"PAS","PAS_BRD","TOTAL","SCHED","MT",":",":",994122,":",":",":",":",":",":",162421,417294,414407,1643103,2304635,1992343,1183145,472038,489893,681172,736566,794107,773962,700318,655405,636620,468499,354596,360050
"PAS","PAS_BRD","TOTAL","SCHED","NL",":",863610,13582239,":",2217712,1669858,518266,215090,130254,2756759,5253715,5571765,19067068,22674649,21535500,16983716,5918665,5864676,7283727,7374645,7700097,7599907,7366601,7290325,6878574,6243088,5315429,5425199
"PAS","PAS_BRD","TOTAL","SCHED","NO",":",1138123,6814818,":",":",":",603500,325613,209010,1366657,2762220,2685941,9228391,10941397,10185492,8568321,2759056,2929607,3539728,3578531,3591222,3771644,3700897,3363351,3121244,3166902,2735434,2665985
"PAS","PAS_BRD","TOTAL","SCHED","PL",":",":",7159667,":",":",":",":",":",":",1097226,2975735,3086706,10307203,12592672,11293558,8534041,3252818,3257294,3797091,4109385,4335075,4148212,3961972,3855503,3476083,3091158,2701956,2740927
"PAS","PAS_BRD","TOTAL","SCHED","PT",":",361205,8452268,":",":",":",269776,67890,23539,1778071,3341616,3332581,12043050,16628680,15015686,9914452,3541953,3589202,4911895,5307676,5708414,5612590,5234230,5011226,4770230,3814810,3015275,3084367
"PAS","PAS_BRD","TOTAL","SCHED","RO",":",":",3519053,":",":",":",":",":",":",622034,1377044,1519975,5055274,6021346,5380667,4280934,1610006,1589563,1855705,1926311,2075115,2019920,1851109,1834499,1695059,1509014,1343755,1428165
"PAS","PAS_BRD","TOTAL","SCHED","RS",":",81249,1005672,":",":",":",75649,5472,128,174835,392782,438055,1519909,2164132,1609220,1102646,461711,460185,598013,681986,766661,715485,584663,531192,493365,396228,337616,368802
"PAS","PAS_BRD","TOTAL","SCHED","SE",":",":",6130317,":",":",":",":",":",":",1195700,2441408,2493209,8699485,10825152,10221653,8080893,2661010,2730337,3308138,3481706,3597668,3745778,3720712,3418404,3082537,2958707,2533821,2588365
"PAS","PAS_BRD","TOTAL","SCHED","SI",":",5159,184099,":",18422,14278,4917,109,133,33976,77130,72993,249869,500167,479720,333706,81973,79418,88478,148659,178488,173020,166981,163044,149695,128735,103467,101504
"PAS","PAS_BRD","TOTAL","SCHED","SK",":",1428,326677,":",52727,19132,1428,0,0,42849,137923,145905,493471,723614,583385,456229,159824,148210,185437,223639,249589,250386,216111,187144,180130,164477,144025,147727
"PAS","PAS_BRD","TOTAL","SCHED","TR",":",":",":",":",":",":",":",":",":",":",":",":",31753011,41586370,33704492,28234707,9381911,9926801,12444299,13089548,14527981,13968841,12547450,10555979,10601063,9966496,8730483,9537728
"PAS","PAS_BRD","TOTAL","SCHED","UK",":",1095554,43280149,":",":",3187321,564579,292945,238030,8978483,16865893,17435773,60523436,79031019,71521497,54306228,19288695,18000137,23234604,24595084,27451966,26983969,25351788,23842627,22327082,19982258,17069049,17254921
"PAS","PAS_BRD","TOTAL","TOT","AT",":",176183,6113592,":",857679,614441,141721,21485,12977,1008835,2538537,2566220,8518974,10373934,9376265,7542616,2809314,2601383,3108277,3320406,3529949,3523579,3332670,3050436,2993159,2884515,2362496,2295605
"PAS","PAS_BRD","TOTAL","TOT","BE",":",150996,5784587,":",":",":",109897,23217,17882,1067318,2360471,2356798,8327308,10558817,9497050,7112304,2571961,2622544,3132803,3335969,3561906,3660942,3266073,3110135,3120842,2652471,2195772,2264061
"PAS","PAS_BRD","TOTAL","TOT","BG",1394405,264071,1509934,406960,547295,440150,157153,77346,29572,293343,596149,620442,1936653,5656412,3017867,1728518,633438,584328,718887,1892362,1892362,1871688,1459266,879835,678766,618879,537044,572595
"PAS","PAS_BRD","TOTAL","TOT","CH",":",364789,9848792,":",":",":",277594,56493,30702,1793035,3973871,4081886,13277261,16336117,14978962,12675576,4332063,3838299,5106899,5115171,5592219,5628727,5167767,4857528,4953667,4716070,3963075,3996431
"PAS","PAS_BRD","TOTAL","TOT","CY",737729,56433,1163300,244452,295796,197481,40597,9704,6132,235123,457795,470382,2369281,4287263,3322431,1433155,526899,636222,1206160,1339773,1498614,1448876,1307755,1138981,875695,577399,421614,434142
"PAS","PAS_BRD","TOTAL","TOT","CZ",":",50886,2570655,":",":",275291,38093,7795,4998,446896,1038847,1084912,4267915,6383221,4910287,3291763,1347121,1279303,1641491,1998819,2204750,2179652,1936153,1541903,1432231,1269877,1011474,1010412
"PAS","PAS_BRD","TOTAL","TOT","DE",":",2016463,34337615,":",5639913,4571718,1336021,406128,274314,6525893,13695828,14115894,52745034,67935098,61213886,45519585,15374681,15743393,21626960,22226241,22801602,22907255,21657636,20309970,19246280,17275824,14013174,14230587
"PAS","PAS_BRD","TOTAL","TOT","DK",1947943,253891,5525313,564076,727583,656284,172333,50145,31413,984780,2284179,2256354,7975056,10349509,9380614,7189729,2345144,2456493,3173419,3278160,3425582,3645767,3408003,3079080,2893531,2666794,2273511,2249424
"PAS","PAS_BRD","TOTAL","TOT","EE",":",38056,527859,":",":",":",24788,10430,2838,103270,211228,213361,791419,953546,883388,629970,234617,241243,315559,310000,325152,318394,316964,300446,265978,230789,194398,204783
"PAS","PAS_BRD","TOTAL","TOT","EL",":",":",4533414,":",":",":",":",":",":",853515,1772154,1907745,8997955,25968492,15942440,5176781,1994966,2055991,4946998,7690182,9284768,8993542,7632082,5176387,3133971,1957318,1567622,1651841
"PAS","PAS_BRD","TOTAL","TOT","ES",":",926211,33808498,":",":",":",665637,174837,85737,6593512,13596802,13618184,49969236,72094579,62591593,42905547,14659107,14762767,20547362,22692658,24789542,24612379,22849203,20536242,19206148,16191944,13206668,13506935
"PAS","PAS_BRD","TOTAL","TOT","EU27_2007",":",":",178096121,":",":",":",":",":",":",33147395,70614895,74333831,259680173,354933006,306986108,225412775,79735540,78099168,101845465,111590549,122135191,121207266,111810629,100794452,94381027,83536821,69706209,72169745
"PAS","PAS_BRD","TOTAL","TOT","EU27_2020",":",":",157999285,":",":",":",":",":",":",28687004,63151683,66160598,233743789,324317579,278653516,200799313,70981936,70129117,92632736,102168642,111446858,110702079,101989540,91461404,85202572,74698568,62059416,64041329
"PAS","PAS_BRD","TOTAL","TOT","EU28",":",":",":",":",":",":",":",":",":",":",":",74422911,260136443,356195592,307758683,225711885,79835325,78216668,102084450,111940828,122565882,121688882,112166330,101025747,94566606,83657049,69797288,72257548
"PAS","PAS_BRD","TOTAL","TOT","FI",":",144217,4202927,":",285946,229007,84636,37411,22170,813486,1642995,1746446,5677080,6337533,6084672,5238969,1966635,1683356,2027089,2038245,2116555,2182733,2150292,2041991,1892389,1876279,1663904,1698786
"PAS","PAS_BRD","TOTAL","TOT","FR",":",1278735,28299407,":",":",4063746,902397,233764,142574,5426245,11188817,11684345,38574456,50136990,45621056,35088480,12138952,11730880,14704624,15343266,17401252,17392472,16009514,14712048,14899494,12958244,10841401,11288835
"PAS","PAS_BRD","TOTAL","TOT","HR",":",88192,581259,":",549481,336785,67838,15558,4796,120083,226491,234685,1554664,5131843,3233125,767599,276267,319123,959274,1412868,1844790,1874185,1471185,1054244,707696,310732,226029,230838
"PAS","PAS_BRD","TOTAL","TOT","HU",":",118183,2859902,":",":",":",86113,22587,9483,509212,1145372,1205318,4198148,4913520,4374613,3244213,1360250,1313001,1524897,1568823,1678314,1666383,1528267,1462321,1384025,1208581,1000297,1035335
"PAS","PAS_BRD","TOTAL","TOT","IE",":",163641,5907168,":",":",":",93620,44797,25224,1181742,2340659,2384767,8527155,11579863,10463705,7423190,2617086,2591968,3318101,3533302,4011879,4034682,3767700,3468090,3227915,2783158,2289445,2350587
"PAS","PAS_BRD","TOTAL","TOT","IS",346076,61246,1041620,43323,151280,151473,44686,11202,5358,231402,414840,395378,1518956,2430432,1928238,1706794,473943,461619,583394,675930,876594,877908,817430,610886,499922,614289,534004,558501
"PAS","PAS_BRD","TOTAL","TOT","IT",":",946260,21131625,":",":",":",702477,143730,100053,1720077,9140721,10270827,36085637,50651159,43745701,30906100,10992484,10834512,14258641,15966032,17461666,17223461,15815459,14392827,13537415,11557352,9497184,9851564
"PAS","PAS_BRD","TOTAL","TOT","LT",":",49767,1105606,":",":",":",43121,4987,1659,203200,446988,455418,1596689,1822253,1767322,1323615,476612,496781,623296,603752,622627,595874,605332,621474,540516,467001,412119,444495
"PAS","PAS_BRD","TOTAL","TOT","LU",":",37270,713491,":",":",":",35436,1808,26,128453,295991,289047,1072228,1260630,1185171,847540,337577,331381,403270,415421,420265,424944,407702,393188,384281,320896,267687,258957
"PAS","PAS_BRD","TOTAL","TOT","LV",":",67085,1247954,":",":",":",54150,9981,2954,234485,489197,524272,1835515,2399071,2123598,1428385,581232,549714,704569,735283,830945,832843,762948,714938,645712,531178,430539,466668
"PAS","PAS_BRD","TOTAL","TOT","ME",":",":",":",":",":",":",":",":",":",":",":",":",399719,1283003,713747,256332,103538,106375,189806,371511,468752,442740,354638,213117,145992,97252,75255,83825
"PAS","PAS_BRD","TOTAL","TOT","MK",":",2738,383117,":",":",":",36,849,1853,71617,147533,163967,559327,737178,602715,454107,176320,170261,212746,231959,263652,241567,214085,194449,194181,164318,137664,152125
"PAS","PAS_BRD","TOTAL","TOT","MT",":",":",1010292,":",":",":",":",":",2355,169584,422129,418579,1675768,2387627,2051858,1203104,477894,493727,704147,763013,824393,800221,723180,675499,653179,477533,359555,366016
"PAS","PAS_BRD","TOTAL","TOT","NL",":",884586,13655835,":",2245770,1695292,527671,221334,135581,2775324,5283174,5597337,19185900,23093113,21820207,17175061,5940541,5887199,7358160,7492093,7865280,7735740,7478252,7405455,6936500,6289695,5369894,5515472
"PAS","PAS_BRD","TOTAL","TOT","NO",":",1162170,7067534,":",":",":",614160,333018,214992,1422203,2861332,2783999,9559401,11762313,10665238,8861747,2850410,3028557,3680434,3766541,3844498,4151274,3969783,3493716,3201739,3275740,2828733,2757274
"PAS","PAS_BRD","TOTAL","TOT","PL",":",":",7562851,":",":",":",":",":",":",1208959,3110574,3243318,10840975,14763501,12408533,8904197,3374834,3396830,4069311,4731523,5045534,4986444,4642923,4167475,3598135,3208533,2825217,2870447
"PAS","PAS_BRD","TOTAL","TOT","PT",":",383804,8580681,":",":",":",278670,74764,30370,1809785,3396227,3374669,12212694,17119405,15307876,10052763,3591878,3627775,4993041,5450568,5891186,5777651,5369412,5097408,4841056,3867662,3056324,3128777
"PAS","PAS_BRD","TOTAL","TOT","RO",":",":",3551447,":",":",":",":",":",":",631508,1383312,1536627,5149860,6523242,5577117,4316275,1637678,1614667,1897515,2078788,2263503,2180951,1995111,1870439,1711567,1520273,1353469,1442533
"PAS","PAS_BRD","TOTAL","TOT","RS",":",94585,1018393,":",":",":",78531,10160,5894,179778,395690,442925,1535634,2395875,1665482,1110226,464334,465878,605422,735402,856605,803868,631590,537239,496653,398590,339272,372364
"PAS","PAS_BRD","TOTAL","TOT","SE",":",":",6132551,":",":",":",":",":",":",1196318,2442399,2493834,8701800,10828838,10225392,8084571,2661690,2731251,3308859,3482916,3599433,3746489,3721970,3419589,3083833,2959884,2535022,2589665
"PAS","PAS_BRD","TOTAL","TOT","SI",":",5292,191342,":",28024,20992,4991,111,190,36094,79776,75472,270528,590348,516833,342782,85513,85786,99229,171981,211595,206772,189023,169818,157992,133875,105773,103134
"PAS","PAS_BRD","TOTAL","TOT","SK",":",5147,338316,":",64664,22049,2817,838,1492,45782,143199,149335,524432,1159422,693840,469421,169963,156815,197654,312180,419830,427412,298105,206473,189262,170383,147463,151575
"PAS","PAS_BRD","TOTAL","TOT","TR",":",":",":",":",":",":",":",":",":",":",":",":",35459073,53332668,41041428,29323781,9756967,10565250,15136856,16565344,18778460,17988864,15973184,13239077,11829167,10466053,9015229,9842499
"PAS","PAS_BRD","TOTAL","TOT","UK",":",1336523,44782788,":",":",3294242,650878,366125,319520,9349983,17450560,17982245,62622420,83794010,74956579,56175882,19902219,18466462,24253739,26055821,29150270,28587919,26890638,25043661,23022280,20655410,17672108,17848364
"PAS","PAS_BRD","TOTAL","UNK","DK",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","EU27_2007",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","EU27_2020",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","EU28",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","IT",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","NO",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","PT",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD","TOTAL","UNK","SE",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_BRD_ARR","INTL","N_SCHED","AT",":",4329,131812,":",4688,2790,717,1042,2570,20966,62903,47943,76780,222582,130246,154412,32576,16591,27613,60634,83614,78334,71143,35414,23689,47997,56322,50093
"PAS","PAS_BRD_ARR","INTL","N_SCHED","BE",":",8419,37895,":",":",":",3205,2780,2434,11899,13674,12322,65115,216747,113927,43555,12928,16992,35195,56479,88253,72015,42642,37540,33745,16581,12078,14896
"PAS","PAS_BRD_ARR","INTL","N_SCHED","BG",108013,5989,27723,24821,40571,42621,3484,1687,818,3428,10597,13698,37429,974624,347164,33717,7203,5678,24548,317891,317891,338842,256247,76511,14406,9346,9977,14394
"PAS","PAS_BRD_ARR","INTL","N_SCHED","CH",":",2937,32701,":",":",":",49,398,2490,8486,13280,10935,47962,64098,43598,44018,7056,7764,33142,17479,26366,20253,16326,11471,15801,16436,13550,14032
"PAS","PAS_BRD_ARR","INTL","N_SCHED","CY",16101,12367,15339,10075,3273,2753,3111,5461,3795,5532,5772,4035,77691,196137,134753,34305,10290,18585,48816,58784,67166,70187,59220,51943,23590,21048,7803,5454
"PAS","PAS_BRD_ARR","INTL","N_SCHED","CZ",":",3108,23331,":",":",4877,1022,512,1574,5997,8024,9310,75620,365887,129440,40633,10765,17817,47038,106697,131574,127616,81491,30388,17561,18978,12101,9554
"PAS","PAS_BRD_ARR","INTL","N_SCHED","DE",":",87470,613482,":",93121,47194,19860,22699,44911,192507,203799,217176,1069200,1508015,1011726,549030,188334,280427,600439,497450,566489,444076,393723,305083,312920,200759,155089,193182
"PAS","PAS_BRD_ARR","INTL","N_SCHED","DK",47990,4752,200039,21242,19648,7100,1596,1434,1722,49390,79558,71091,220691,451063,275007,255708,57070,55692,107929,125565,152640,172858,126428,81162,67417,90045,84924,80739
"PAS","PAS_BRD_ARR","INTL","N_SCHED","EE",":",154,28048,":",":",":",15,63,76,7697,9624,10727,46570,58075,51656,27991,11166,11865,23539,19910,17624,20541,18575,18865,14216,10413,8574,9004
